Date,S&P500,EUROSTOXX,EUR_BOND,EURUSD,GOLD
2022-03-18,1.1099518537521362,1928.199951171875,4463.1201171875,3902.43994140625,2.1480000019073486
2022-03-21,1.1043134927749634,1928.5999755859375,4461.18017578125,3881.800048828125,2.315000057220459
2022-03-22,1.101722002029419,1920.699951171875,4511.60986328125,3926.1201171875,2.372999906539917
2022-03-23,1.1029735803604126,1936.5999755859375,4456.240234375,3869.219970703125,2.321000099182129
2022-03-24,1.1006306409835815,1961.5999755859375,4520.16015625,3863.389892578125,2.3410000801086426
2022-03-25,1.1009578704833984,1953.800048828125,4543.06005859375,3867.72998046875,2.492000102996826
2022-03-28,1.098189115524292,1939.5999755859375,4575.52001953125,3887.10009765625,2.4769999980926514
2022-03-29,1.0993843078613281,1912.0,4631.60009765625,4002.179931640625,2.4000000953674316
2022-03-30,1.1091516017913818,1933.5,4602.4501953125,3959.139892578125,2.3580000400543213
2022-03-31,1.1161835193634033,1949.199951171875,4530.41015625,3902.52001953125,2.3269999027252197
2022-04-01,1.1072357892990112,1919.0999755859375,4545.85986328125,3918.679931640625,2.377000093460083
2022-04-04,1.1047282218933105,1929.199951171875,4582.64013671875,3951.1201171875,2.4119999408721924
2022-04-05,1.0975863933563232,1922.9000244140625,4525.1201171875,3917.85009765625,2.555999994277954
2022-04-06,1.090643286705017,1918.4000244140625,4481.14990234375,3824.68994140625,2.6089999675750732
2022-04-07,1.0898232460021973,1933.800048828125,4500.2099609375,3802.010009765625,2.6519999504089355
2022-04-08,1.0864840745925903,1941.5999755859375,4488.27978515625,3858.3701171875,2.7130000591278076
2022-04-11,1.0884946584701538,1944.300048828125,4412.52978515625,3839.6201171875,2.7799999713897705
2022-04-12,1.0877959728240967,1972.0999755859375,4397.4501953125,3831.469970703125,2.7249999046325684
2022-04-13,1.0826143026351929,1981.0,4446.58984375,3827.9599609375,2.687000036239624
2022-04-14,1.089656949043274,1970.9000244140625,4392.58984375,3848.679931640625,2.828000068664551
2022-04-15,1.0820988416671753,1970.9000244140625,4392.58984375,3848.679931640625,2.828000068664551
2022-04-18,1.081525444984436,1982.9000244140625,4391.68994140625,3848.679931640625,2.861999988555908
2022-04-19,1.0781787633895874,1955.699951171875,4462.2099609375,3830.760009765625,2.9130001068115234
2022-04-20,1.0794472694396973,1952.300048828125,4459.4501953125,3896.81005859375,2.8399999141693115
2022-04-21,1.0849870443344116,1944.9000244140625,4393.66015625,3928.030029296875,2.9170000553131104
2022-04-22,1.0835175514221191,1931.0,4271.77978515625,3840.010009765625,2.9059998989105225
2022-04-25,1.0811045169830322,1893.199951171875,4296.1201171875,3757.590087890625,2.8259999752044678
2022-04-26,1.0714209079742432,1901.4000244140625,4175.2001953125,3721.360107421875,2.7720000743865967
2022-04-27,1.0643619298934937,1885.9000244140625,4183.9599609375,3734.639892578125,2.818000078201294
2022-04-28,1.0555092096328735,1888.699951171875,4287.5,3777.02001953125,2.86299991607666
2022-04-29,1.0504201650619507,1909.300048828125,4131.93017578125,3802.860107421875,2.88700008392334
2022-05-02,1.0535964965820312,1861.800048828125,4155.3798828125,3732.43994140625,2.996000051498413
2022-05-03,1.0509058237075806,1868.800048828125,4175.47998046875,3761.18994140625,2.9600000381469727
2022-05-04,1.0528532266616821,1867.0,4300.169921875,3724.989990234375,2.9170000553131104
2022-05-05,1.0622477531433105,1874.0,4146.8701171875,3696.6298828125,3.065999984741211
